"statement_id";"time";"person";"organization";"concept";"agreement";"start_position";"stop_position";"text";"coder";"document_id";"document_title";"document_author";"document_source";"document_section";"document_type"
220;2023-04-21 15:41:55;"Carina Reiter";"övp";"Land- und Forstwirte sollten Steuererleichterungen erhalten, um Produktivitätsverluste (als Folge des Klimawandels) und Preisschwankungen auszugleichen";1;254;2480;"Das Konjunkturstärkungsgesetz schafft mit den vorgeschlagenen Maßnahmen im Bereich des Abgabenrechtes eine wichtige Grundlage, damit Österreich gut aus der Covid-19-Krise kommt. Die Menschen sollen entlastet und der Standort ge­stärkt werden. Auch unsere Bäuerinnen und Bauern sollen durch das Paket Erleichterungen erhalten. Es ist extrem wichtig, unsere österreichische Land- und Forstwirtschaft zu stärken. Es ist uns allen bestens bekannt, dass unsere Bäuerinnen und Bauern mit vielen Herausfor­derungen zu kämpfen haben. Von Jahr zu Jahr werden die Bedingungen schwieriger, das Wetter und die Preise machen der heimischen Land- und Forstwirtschaft mehr als zu schaffen. Die Bäuerinnen und Bauern spüren als Erste den Klimawandel, instabile Märkte bedrohen die Existenzen der Betriebe. Die Maßnahmen im Steuerrecht umfas­sen langjährige Forderungen, die dazu beitragen, unsere Landwirtschaft zukunftsfähiger zu machen, und sie bringen spürbare Entlastungen. Auch, dass die Maßnahmen rück­wirkend ab 1.1.2020 gelten sollen, ist ein wichtiges Zeichen. Ich möchte gern zwei Maß­nahmen beispielgebend herausgreifen. Zur Einführung einer steuerlichen Risikoausgleichsmaßnahme, der sogenannten Ge­winnglättung zur besseren Absicherung der Landwirte gegen Preis- und Ertragsschwan­kungen über drei Jahre: Ein landwirtschaftlicher Betrieb ist in immer größerem Ausmaß vom Wetter abhängig. Die volle Breitseite aus Trockenheit, Hitze, Unwetterschäden und so weiter kann zu hohen Ernte- und Produktionsausfällen führen. Die Besteuerung von landwirtschaftlichen Einkommen soll daher nicht nur mehr jahresweise, sondern über einen mehrjährigen Durchrechnungszeitraum erfolgen. (Beifall bei der ÖVP und bei Ab­geordneten der Grünen.) Bei der Streichung der Einheitswertgrenze und der Anhebung der Umsatzgrenze für die Buchführungspflicht geht es um eine Gleichstellung mit allen anderen Unternehmen und Berufsgruppen. Wenn man sich sämtliche Maßnahmen vor Augen führt, die jetzt und in der kommenden Zeit aufbauend auf den Ergebnissen der Regierungsklausur noch gesetzt werden, dann sieht man ganz klar, dass in vielen Bereichen für die Betriebe in der Land- und Forst­wirtschaft etwas getan wird, nicht nur bei der Buchführungsgrenze.";3;1130;"2020_43NRSITZ_Carina_Reiter_ÖVP_11802.txt";"";"";"";""
221;2023-04-21 15:41:55;"Carina Reiter";"övp";"Österreichische land- und forstwirtschaftliche Produkte sollen gegenüber Importprodukten bevorzugt werden";1;2979;4404;"Vor gar nicht so langer Zeit ist hier im Hohen Haus darüber geredet worden, wie wichtig eine eigenständige österreichische Landwirtschaft ist, nämlich eine österreichische Landwirtschaft, die die Versorgung der Bevölkerung mit heimischen Lebensmitteln ga­rantiert, und das auch in Zeiten der Covid-19-Krise. Wenn wir Ja zu österreichischen Lebensmitteln sagen, wenn wir Ja zur landwirtschaftlichen Struktur in Österreich sagen und wenn wir Ja zur Wettbewerbsfähigkeit unserer Land- und Forstwirtschaft sagen, dann müssen wir auch Ja zu den Entlastungen für unsere bäuerlichen Betriebe sagen. (Beifall bei der ÖVP.) Jetzt darf ich noch einen Abänderungsantrag der Abgeordneten Peter Haubner, Jakob Schwarz und Karin Doppelbauer zum Konjunkturstärkungsgesetz in der - - 12.18 Präsidentin Doris Bures: Frau Abgeordnete, es tut mir leid, dem Präsidium liegt kein Text eines Abänderungsantrages vor. Sie können den Antrag nicht einbringen, wenn uns der Text nicht vorliegt, das Präsidium braucht den Text des Abänderungsantrages, er ist nicht ordnungsgemäß eingebracht. (Zwischenrufe bei der SPÖ.) – Es kann sich ja noch ein Redner melden. – Danke vielmals. (Beifall bei der ÖVP für die das Rednerpult verlas­sende Abg. Reiter.) Nächster Redner: Herr Abgeordneter Gerald Hauser. – Bitte. (Abg. Leichtfried: Kaum ist der Bundeskanzler ..., geht alles schief bei der ÖVP! – Abg. Wöginger: Beruhigt euch, wir bringen das schon hin!) ";3;1130;"2020_43NRSITZ_Carina_Reiter_ÖVP_11802.txt";"";"";"";""
222;2023-04-21 15:41:55;"Clemens Stammler";"Grüne";"Durch Schädlinge oder Stürme beschädigtes Holz muss verwertet werden";1;1001;1171;"Das heißt, das Holz, das – wie gerade – vom Borkenkäfer befallen ist oder bei hef­tigen Stürmen umfällt, muss verwertet werden, sonst haben wir dann einen Negativef­fekt.";3;1131;"2020_43NRSITZ_Clemens_Stammler_GRÜNE_11826.txt";"";"";"";""
223;2023-04-21 15:41:55;"Clemens Stammler";"Grüne";"Die Fonds von Wald- und Forstpackete sind vernünftig";0;1172;1317;"Genau dazu dient dieses Wald- und Forstpaket, wobei ich aber eindeutig nicht meine Zustimmung gebe, dass diese 350 Millionen Euro reichen werden.";3;1131;"2020_43NRSITZ_Clemens_Stammler_GRÜNE_11826.txt";"";"";"";""
317;2023-04-21 15:41:55;"Clemens Stammler";"Grüne";"Neue Jagdgesetze sind nötig, um Schutzwald zu schaffen der Klimawandel resilient ist (Mariazeller Abkommen)";1;1318;2425;"Sie werden genau dort nicht reichen, wo die Jagdpacht mehr Einnahmen bringt als die Forstwirt­schaft, und das betrifft den Schutzwald. In diesem Bereich brauchen wir unbedingt noch Maßnahmen, wobei diese Maßnahmen eher nicht in unseren Händen liegen. Diese Maß­nahmen kann man in Jagdgesetzen treffen, um weggehend von einer Traditionsjagd hin zu einer Ökojagd zu kommen. Wir wissen ganz genau, laut Bundesforste werden die Waldschäden in Österreich mit circa 220 Millionen Euro beziffert. Wir bekommen genau dort die Bäume nicht hoch, wo wir sie brauchen, im Schutzwald, und wir bekommen auch genau die Arten von Bäumen nicht hoch, die wir unbedingt brauchen: die klimatauglich sind. Das sind zum Beispiel Eichen, Tannen oder auch Bergahorn. Wir haben in Österreich eine der größten Wildpopulationen Europas, und auch das muss zum Thema gemacht werden. Ich freue mich zwar auf der einen Seite über das Wald- und Forstpaket des Bundes, andererseits bitte und appelliere ich aber auch an die Bundesländer, eine moderne Jagd zuzulassen und in ihren Jagdgesetzen endlich das Mariazeller Abkommen zu veran­kern.";4;1131;"2020_43NRSITZ_Clemens_Stammler_GRÜNE_11826.txt";"";"";"";""
227;2023-04-21 15:41:55;"Cornelia Ecker";"spö";"Die Wald- und Forstpackete (Waldfondsgesetz ) ist transparent und kontrollierbar";0;138;621;"Ja, gleich zu Be­ginn meiner Rede möchte ich betonen, dass wir als Sozialdemokratie für die Unter­stützungsleistungen für die betroffenen WaldbesitzerInnen sind, diese müssen aber transparent, wirkungsvoll, nachvollziehbar, gerecht und vor allem kontrollierbar sein. 350 Millionen Euro – das muss kontrollierbar sein. (Beifall bei der SPÖ.) Wir werden der vorliegenden Regierungsvorlage nicht zustimmen, weil all diese Krite­rien, die ich gerade angeführt habe, nicht erfüllt werden.";3;1132;"2020_43NRSITZ_Cornelia_Ecker_SPÖ_11818.txt";"";"";"";""
228;2023-04-21 15:41:55;"Cornelia Ecker";"spö";"Das Gesetz (Waldfondgesetz) hat klare Ziele und Vorgaben, z.B. die Reduzierung von CO2";0;622;2167;"Zum Thema Transparenz, Frau Ministerin: Am 25. Juni hatten wir Landwirtschaftsaus­schuss. Sie als Landwirtschaftsministerin haben im Ausschuss mit keiner Silbe das Waldfondsgesetz erwähnt, Sie haben mit keiner Silbe ein Vorhaben mit einem Volumen von 350 Millionen Euro erwähnt. – Das finde ich nicht in Ordnung. Eine Initiative, welche 350 Millionen Euro an Steuergeld verschlingt, ohne jegliche parlamentarische Diskus­sion – das ist eine Missachtung des Parlaments, Frau Ministerin! (Beifall bei der SPÖ.) Es ist dem auch keine Begutachtung durch Expertinnen, durch Experten vorangegan­gen, die da noch mitreden wollten. Das ist schlechter Stil, das heißt, die Demokratie mit Füßen zu treten – das ist Ihr Stil, Frau Ministerin, den wir so einfach nicht akzeptieren wollen. (Beifall bei der SPÖ.) Dieses Gesetz ist ein schlechtes Gesetz, denn es gibt keine konkret formulierten Ziele. Welche Maßnahmen es gibt, wie viele Geldmittel wo zum Einsatz kommen – das alles ist nicht fix. Wir wissen auch nicht, wie viel an CO2-Reduktion wir mit diesen 350 Millio­nen Euro erzielen werden. Das werden wir wahrscheinlich in einer Glaskugel lesen, lei­der nicht in diesem Gesetz. Wir befinden uns immer noch, Frau Ministerin, in einer der größten Gesundheits- und Wirtschaftskrisen, und gerade in dieser Situation so ein Gesetz zu präsentieren, welches keine konkreten Ziele aufweist, welches die Verteilung dieser Gelder ganz ungenau de­finiert, ist unverantwortlich – unverantwortlich den Steuerzahlerinnen und Steuerzahlern in diesem Land gegenüber.";3;1132;"2020_43NRSITZ_Cornelia_Ecker_SPÖ_11818.txt";"";"";"";""
229;2023-04-21 15:41:55;"Cornelia Ecker";"spö";"Das Waldfondgesetz muss eine gerechte Verteilung der finanziellen Mittel vorsehen, damit die Kleinerzeuger einen größeren Ausgleich erhalten";1;3266;4038;"Ich bringe deshalb folgenden Entschließungsantrag ein: Entschließungsantrag der Abgeordneten Mag. Jörg Leichtfried, Kolleginnen und Kollegen betreffend „faire und nachhaltige Verteilung der öffentlichen Steuergelder des Waldfonds dringend gefordert“ Der Nationalrat wolle beschließen: „Die Bundesministerin für Landwirtschaft, Regionen und Tourismus und die Bundesmi­nisterin für Klimaschutz, Umwelt, Energie, Mobilität, Innovation und Technologie werden aufgefordert, die laut § 5 Waldfondsgesetz zu erlassenden Richtlinien aus Gründen der sozialen und ökologischen Nachhaltigkeit so zu gestalten, dass: - die Förderungen degressiv sind, so dass pro Hektar Förderfläche kleinere Forsteigen­tümerInnen in Relation mehr Ausgleich erhalten als Wald-GroßgrundeigentümerInnen,";3;1132;"2020_43NRSITZ_Cornelia_Ecker_SPÖ_11818.txt";"";"";"";""
230;2023-04-21 15:41:55;"Cornelia Ecker";"spö";"Waldfondgesetz muss Arbeitsbedingungen für Waldarbeiter garantieren#";1;4039;4206;"- die Einhaltung der kollektivvertraglichen Entlohnung und der ordnungsgemäßen Unter­künfte der durch diese Maßnahmen beschäftigten WaldarbeiterInnen garantiert wird, ";3;1132;"2020_43NRSITZ_Cornelia_Ecker_SPÖ_11818.txt";"";"";"";""
231;2023-04-21 15:41:55;"Cornelia Ecker";"spö";"Waldfondgesetz muss im Gegenzug ein Verbot des Einsatzes von Pestiziden fordern";1;4205;4477;" - ein Verzicht auf den Einsatz chemisch-synthetischer Pestizide vorgegeben wird, und dem Nationalrat für die Dauer der Maßnahmen jährlich einen Bericht vorzulegen, der neben einer Darstellung der Förderfälle u.a. auch eine Quantifizierung der CO2-Ein­sparungen ausweist.“";3;1132;"2020_43NRSITZ_Cornelia_Ecker_SPÖ_11818.txt";"";"";"";""
232;2023-04-21 15:41:55;"Cornelia Ecker";"spö";"Die Österreichs Wälder brauchen ein Masterplan";1;4484;4782;"Abschließend noch ein Appell – und ich habe es auch im Ausschuss schon erwähnt –: Setzen wir uns mit allen Betroffenen zusammen, setzen wir uns an einen Tisch, erar­beiten wir gemeinsam einen Masterplan für Österreichs Wälder, das ist dringend erfor­derlich, und nicht die Gießkanne! – Vielen Dank.";3;1132;"2020_43NRSITZ_Cornelia_Ecker_SPÖ_11818.txt";"";"";"";""
234;2023-04-21 15:41:55;"Douglas Hoyos-Trauttmansdorff";"NEOS";"Das Gesetz (Waldfondgesetz) ist transparent und kontrollierbar";0;339;652;"Es gibt einige Kritikpunkte – die Frau Kollegin von der SPÖ hat vorhin schon einiges angeführt –, es geht hier natürlich um die Transparenz, um die Klarheit, wer welche Mittel bekommt. Da haben Sie als Ministerin in diesem Gesetzentwurf ziemliche Freiheiten. Das ist natürlich etwas, wo man genau hinschauen muss.";3;1133;"2020_43NRSITZ_Douglas_Hoyos-Trauttmansdorff_NEOS_11820.txt";"";"";"";""
236;2023-04-21 15:41:55;"Douglas Hoyos-Trauttmansdorff";"NEOS";"Die finanziellen Anreize des Waldfondgesetzes reichen aus, um die Zukunft der Forstwirtschaft zu sichern und sind eine langfristige Lösung";0;1239;2632;" Wenn wir uns das aber genau anschauen, dann ist die Situation die, dass der Borkenkä­ferbefall unter anderem durch die Klimaveränderung – das haben Sie selber, Herr Kol­lege Strasser, auch gesagt – zunimmt. Durch weniger Niederschläge gibt es weitere Ge­nerationen des Borkenkäfers, die die Bäume befallen und so weiter. Was ist die Lösung, die hier vorgeschlagen wird? – Die Lösung, die Sie jetzt bringen, ist de facto ein Einmalzuckerl, mit dem Sie die Landwirtschaft und die Forstwirtschaft wei­terhin zu Bittstellern machen. Das ist keine Lösung. Wir sollten uns überlegen: Wie schaut Land- und Forstwirtschaft in 30 Jahren aus? Wie soll es überhaupt sein, dass wir in 30 Jahren noch Land- und Forstwirtschaft haben? Was wir uns eigentlich überlegen sollten – und da, glaube ich, wäre die Ministerin auch gefordert, sich etwas zu überlegen –, ist: Wie können wir es ermöglichen, dass ein Land­wirt, ein Forstwirt auf seiner Fläche noch Gewinne erzielen kann? Auch da ist die Analyse der ÖVP durchaus richtig: Ja, momentan kann man nicht gewinnbringend Holzwirtschaft betreiben. Das werden wir aber nicht lösen, wenn wir jetzt sagen, hier sind 400 oder 350 Millionen Euro – und damit ist das Problem langfristig gelöst. (Beifall bei den NEOS sowie der Abg. Cornelia Ecker.) Das ist vielleicht für dieses Jahr gelöst, aber was ma­chen wir nächstes Jahr und was machen wir übernächstes Jahr?";3;1133;"2020_43NRSITZ_Douglas_Hoyos-Trauttmansdorff_NEOS_11820.txt";"";"";"";""
237;2023-04-21 15:41:55;"Douglas Hoyos-Trauttmansdorff";"NEOS";"Waldfondgesetz ist eine Klientelpolitik";1;3594;4224;"Das sind die Fragen, mit denen man sich be­schäftigen sollte, die in diesem Gesetzentwurf natürlich nicht angegriffen werden, denn da geht es wieder darum, die Bauern, die Landwirte und Forstwirte zu Bittstellern zu machen. Das ist eine Klientelpolitik des Bauernbundes – nämlich für den Bauerbund als Klientel ‑, damit der Bauerbund seine Leute möglichst nah bei sich hält, damit der Bauerbund ihnen das Gefühl geben kann: Ja, wir kämpfen für euch um eure weiteren Zuckerln! – Nichts anderes ist das. Es ist reine Klientelpolitik, aber rein für den Bauerbund und nicht für die Forst- und Landwirtschaft. Das müsste ein Ende haben";3;1133;"2020_43NRSITZ_Douglas_Hoyos-Trauttmansdorff_NEOS_11820.txt";"";"";"";""
238;2023-04-21 15:41:55;"Douglas Hoyos-Trauttmansdorff";"NEOS";"Es ist notwendig, innovative Modelle in der Forstwirtschaft einzuführen, um diese Wirtschaftstätigkeit rentabler zu machen";1;4352;4782;"Wir müssen innovative Modelle denken. Wir müssen Innovation walten lassen, damit der einzelne Landwirt – unabhängig von seiner Größe –, damit der einzelne Forstwirt – ebenfalls un­abhängig von seiner Größe – auf seiner Fläche Gewinne erzielen kann, damit er lang­fristig überleben kann, damit er langfristig, über die nächsten Generationen seinen Be­trieb weiterführen kann und nicht von Zuckerln der Bundesregierung abhängig ist.";3;1133;"2020_43NRSITZ_Douglas_Hoyos-Trauttmansdorff_NEOS_11820.txt";"";"";"";""
239;2023-04-21 15:41:55;"Elisabeth Köstinger";"övp";"Waldfondgesetz wird sich langfristig positiv auf die Forstwirtschaft auswirken ";1;1137;2295;"Dieses Gesetz ist die Basis für das größte Investitionspaket für den österreichischen Wald, das wir jemals hatten. Gemeinsam mit dem Finanzministerium werden die Richtlinien zur Durchführung erarbeitet, damit eine rasche Antragstellung ab Herbst 2020 möglich ist. Insgesamt haben wir uns auf zehn Maßnahmen verständigt, die gezielt Unterstützung bieten werden. Ich gebe Herrn Abgeordneten Hoyos schon recht, die Schadholzgründe beziehungswei­se eben auch die Voraussetzungen sind in den unterschiedlichen Regionen durchaus anders. Wir bieten aber für alle Regionen Möglichkeiten, da wirklich gezielt zu unterstüt­zen, um dagegenzuhalten und dagegen aufzutreten. Eine der zentralsten Maßnahmen wird die Wiederaufforstung nach Schadereignissen sein. Das wird vor allem der nachhaltigen Sicherstellung der Waldfunktionen dienen. Zweitens fokussieren wir ganz stark auf Forst- und Waldpflegemaßnahmen. Da werden wir vor allem vitale und klimafitte Wälder fördern, um zukünftige Schäden zu vermeiden. Das ist aber durchaus ein sehr langfristiges Projekt, weil der Wald nicht innerhalb weni­ger Jahre wächst, sondern da müssen wir durchaus mit Jahrzehnten rechnen.";3;1134;"2020_43NRSITZ_Elisabeth_Köstinger_11823.txt";"";"";"";""
240;2023-04-21 15:41:55;"Elisabeth Köstinger";"Bundesministerium für Landwirtschaft, Regionen und Tourismus";"Das Waldfondgesetz wird für naturbedingte Holzverluste entschädigen";1;2296;2516;"Wir planen auch, einen Teil der eingetretenen Wertverluste abzugelten. Speziell bei den Borkenkäferkalamitäten schaffen wir das erstmals analog zum Katastrophenfondsgesetz eben auch für Schadholzbefall durch Borkenkäfer.";3;1134;"2020_43NRSITZ_Elisabeth_Köstinger_11823.txt";"";"";"";""
241;2023-04-21 15:41:55;"Elisabeth Köstinger";"övp";"Die Regierung sollte in die ordnungsgemäße Lagerung von Holz investieren, um weitere Schäden durch natürliche Ursachen zu vermeiden";1;2517;2838;"Weiters unterstützen wir die Errichtung von Lagerstätten, von Nassholz- und Trocken­holzlagerstätten. Wichtig ist, dass das Holz vor allem in den Regionen, in denen ein massiver Käferbefall zu verzeichnen ist, sehr schnell abtransportiert wird. Wenn es nicht sofort weiterverarbeitet werden kann, muss es gelagert werden.";3;1134;"2020_43NRSITZ_Elisabeth_Köstinger_11823.txt";"";"";"";""
242;2023-04-21 15:41:55;"Elisabeth Köstinger";"övp";"Die Regierung sollte Innovationen bei der mechanischen Entrindung von Holz unterstützen, um Schäden durch natürliche Ursachen zu vermeiden";1;2839;3265;"Auch da schaffen wir sehr schnell Abhilfe für die betroffenen Waldbauern. Wir fördern auch mechanische Entrindungsmaßnahmen, denn speziell die Vermehrung von rindenbrütenden Insekten gilt es massiv einzudämmen. Speziell in vielen Regionen, in denen die händische Aufarbeitung aufgrund der erschwerten Bedingungen nicht mög­lich ist, werden mechanische Entrindungsmaßnahmen zum Einsatz kommen. Auch das werden wir unterstützen.";3;1134;"2020_43NRSITZ_Elisabeth_Köstinger_11823.txt";"";"";"";""
243;2023-04-21 15:41:55;"Elisabeth Köstinger";"övp";"Die Regierung sollte Maßnahmen gegen Naturgefahren für die Holzproduktion, wie Erosion, Waldbrand, usw., ergreifen.";1;3266;3583;"Wir fördern und unterstützen Maßnahmen zur Waldbrandprävention. Durch die Trocken­heit, die in den letzten Jahren zugenommen hat, ist das Waldbrandrisiko stärker auf dem Vormarsch. Weiters sollen mit diesen Maßnahmen auch Folgerisiken wie beispielsweise Erosion, Lawinen, Hochwasser und Steinschlag abgefedert werden.";3;1134;"2020_43NRSITZ_Elisabeth_Köstinger_11823.txt";"";"";"";""
